2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.COMMAND_EXECUTED | Command executed.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.COMMAND_EXECUTED | Command executed.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.COMMAND_EXECUTED | Command executed.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:09 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.GESTURE_FRAME | Processed gesture frame.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.COMMAND_EXECUTED | Command executed.
2026-02-15 17:12:10 | INFO | pc_control.orchestrator | EventType.COMMAND_EXECUTED | Command executed.
2026-02-15 17:12:12 | INFO | pc_control.orchestrator | EventType.SHUTDOWN | Application shutdown.
